title,link
ICEMA Projects India's Construction Equipment Volume to Grow 7% in FY27 - Autocar Professional,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNcGlkbmhhaXNDd3gxYVF4Xy1zNTFreGN4OVlMNFVRbUpCZDgtcU01cXlUT2J2elNtZ1hLeE1DUUwwS1FkekVKcG1uZXNzbmZ4aExlblFmcTdXcUM3ckFYWmlIeUZrMi1MeER4MFpkVVlpTXUwbUZPNFVfekp4TVNGbU1Zb3l6b3JPYUxWVzNNRGd5LVphRWRVOEx2b0I2ZzNSVm9yMkdPUkpuN2vSAbMBQVVfeXFMTzdwU0pORzRYSjZSQXFmVVB2cDhYYVc4UFpkN3VnVjlUVlk3a0hva0xWdURBUUNOYjBqN1h0dEpjUG5IZF9xZFVTLUEtWVVEd1dHV3pYREFiX3RwcjI4bDhOQktEWlI1bVhVYmE5dFZ6UEplZEhaYXFoUXNVOTZZTDlqcEFIYkZETjBRYXJKWko1U2pjRHAtSkt3eE9kSDV5UlFGRm02VVRyeUVuWDNaVkN2TG8?oc=5
Sagarmala: Transforming India’s Maritime Landscape - PIB,https://news.google.com/rss/articles/CBMiekFVX3lxTE1jOUxaWWd6SkRHYXFQYXQzNTR2SDJ0eHQtSXJVSkFsb2g4SktKLTlCY1J6dndrYldrSkJhai1uQ3QzVW5VVTlGcTN3cnpOa2dYcFFkdThtejBoTmNQYU9tVE91YlFHdjhIcnEyVkRCdGgtc1Qxdk5ab0J3?oc=5
"India 2036: Driving mobility, infrastructure and development - Inside The Games",https://news.google.com/rss/articles/CBMimgFBVV95cUxPRTdXZ1hOYmlrY3NuLTB3RlVrLXJHM1prNXNnQWJ3azBPUkNEQ1J2QnI0VUpYZ2J6OTFMdFVKTFlNejhTLThaZmU5TzQ4cVdpcXBlZmRlZGItOW8zVFhZWVdMN044bTV1N0NDaFZMREdhQlRydmg1YnhBMGJIX2QzdkIxVUFlZ21YVUpKQWRhLXhXUFU5WTBvaHpB?oc=5
Connectivity and Infrastructure Development in Manipur - India Narrative,https://news.google.com/rss/articles/CBMinAFBVV95cUxNVDQ5N3doMkQ0bzZQU3k4ekNpcWhuay04aXFGanRPcy1rRG5mVzl0SkwxUVdzYnVFUDNnVmpyZlAxUl9hQkhJZFdUTVFYeDAwWEhlcFloMjdTUEl1RzA2QVg4dHREWlI1OEZuRy1jQTUxMFBZSjUzc1JfV1dXTWJuQWVGVktLT0NqemJ6ZW9XYWowUEI0aEpUakxpdko?oc=5
India needs more bankable infrastructure projects to unlock private capital: Industry leaders - ET Infra,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQM29HVHlkLXA4OGx6ci1mUzc0Q1h3Rjk3aE02YXFFdGlYdS0yT2JmeXItTHN0aHNzdWhJWE9yNDBuVFMtRTYtNzVfcFVFbUZDM2tDUy1BaXJFRURsU3FRNjVKaE15dUxUMXYyM1ZrUVFXaDlEYUluM2JsRWV2VmYwMDNJRVluTm9Tb0I4a0pxZXBoQ1dvLXEyeUpjMlVRTllPX1dpV040QkZIWTN0RV9ONHdIbnZjTHFXU2JJTXJocjBxb2p3ZmVuZVNKLS1Qb0J2VGFqVXhOWFo3aWdjZXBvZmVscERrTEs0dkh4bzB0SGlEZUVlamfSAfsBQVVfeXFMUDZQZmdSTGhlRXJfb0NXbWhQNmhRVWdzTG44cGNjaEc0UmpWZlhpcjZBMlhialhYajRFVGhub0U0TGFoVmpXN0FRZDlKWjFmOXFKQVM5bEs1bjBoY0I3c1d0WkVEQjZCb3g2TF9UaXd2NDZZbWNEZERMNEpyaWRfend2ckVaNl9VUE5tTUtvdmFYRG1HU3VIaWFaR2VmSzg2X3dSODRSMWt1SlctRDdCZHlIS29jdnZ0TmR0Skk4SHVfVlNRTmhXT29HeXF2dV9mbFhHLUpsTHltZ3VXTjN2ZkZqaTQ5cExJMEhFLXpLcW5JdHhYV09GanpyYmc?oc=5
Tamil Nadu: NLC India signs MoU with Cuddalore district administration for infrastructure projects - The Hindu,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNUW5NWlZNaXpselNERDB3OXNYTHBaY0FLbTZJQU9vSC1xUFBQR3ZiZTljZXlkU1Z0Mm1CMlduRVVmMjkxaFZTSzVEMDJBaVZBb0lrV1pnUXJGTmlHblB4cnBnTngySmdHYVlteC1XNnBjVzNBT3RfQktXWUYtbVE0dmFzWS02WjZfOFpKUWw4ZHdiWFUxc2JCQnJ0Vjk5ZmdJTjludlpRTlZKcnVHRENYZ19ONUlTdTZFMjYtUklJWElXbVRMeU1lZUR6N0dsNG12Z0NBZ2VELTYyYTRleTJVZkdmWW8xanVaX1BxTdIB8wFBVV95cUxPaTNkWFRYWjdiTExpeTZfa3gyZ29kVFBQTU9xUzJBSklyV0hhaG5RV3pBXzh1S0ZEXzl3a0RjXzBFOFdIZGh0dmRTSDlZRmVGTnRWWTdnR2ZxTVp2ajVMZTJGa0dEaVN1WXQzVUdDLTBVdUtjUTF3anluRFNYazlxeUNCMWl4U3lrQUNTX01aVXprbzVLdC1xVUtOTnhDamR5VjFudFJGeWFoOWU2QjlYNk9ONUItTEd5aW9kOGQxUHkwRzBRLUl6VG0wMVQtUHZmV2dzLUxUQm9PRFhXS1N2SWVVUVlQSFU5dm5uNE5MOGlSQU0?oc=5
Polycab India Limited Incorporates Wholly Owned Subsidiary Polycon Infra Projects - Wire & Cable India,https://news.google.com/rss/articles/CBMibEFVX3lxTFBMS2JQVzhGakVuSm9qYkVZYkYwWlhYcHc0eW5Mdmo3bVhBT1p0Z0x6NlFQNzNOc1NFblRCbENYS1dpaTNYMDdPLWoxQzdjWlZNQWRqX1dMMUlTQVhGY0dXNV9PTHVjUlhwNmJzNA?oc=5
Unlocking Rs 40 lakh crore: Govt's mega bet on India's infra future - The Economic Times,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPNi1Qa2tFT3A4TWtKdS0zbmRHUGoyb3hXbk1xSVYyeGc4R0RHdlJlNHVETl9SMnFfbGM2bHJkYk5YNkEtYzlCRFJvR3FRaUdjWE5DcEpvNTZnWC1vejJ5SENUZk80dXhGcGpWOE1vemtMRkdYS3FKMmRXR2lsaG9TNGdOUVhlXzJwa2xzbmpXWWYxWXk2NkdkZjZiNjNkMmFqYWRtMnFJVy10NUZMc2d0amhfWVY4WGo0NERWV05sOFBxdVZ3eUt2U1V0SVNINWUwYjRxRC1nTXB3QW1neXJF0gHkAUFVX3lxTE41V0pOTnMwYjRXMUZtYi1EaG9aRFBLTkNjS2NRZ1U5MnQzNjc1eTRVVVFaYUtzNU94Y25FVzltVjlQam1zRFliSk9BSEdBeUU3YmM0cWRVdTVYYnFuRVZnSnlycWZYdXJqcFR5WDR3bm9GakhIMG16RXl6NGdDOXgxUGFIMTVMWndPUk1Ic19oaFV3WVplY3pqaDZWdFdHNTNhcUM3ZWE4Zjk1R1I4M092VlA0czZjT2I3VFNadzNJQjRPWGRfWmo0eUttdDc2dno4aXlsUmRWbUszMDJMX3R6MmlWMg?oc=5
SBI Foundation’s Disaster-Affected School Infrastructure Grants (India) - fundsforNGOs,https://news.google.com/rss/articles/CBMivgFBVV95cUxPY0ZFSHN1U1dtTG9fMDhwRzY0bWY1QUJGdmp2YnJ6WmdMSU5sNjBIZi1mWWtyY2V2NmdvQV9PejcxRnpXelJYY05vdFJIb2JycXhXQzlDWWY4WEdCVnNDTlo0TjFkNElYMkx0TjZrLVMtajJlZUJUbWNtd0tjSDRKMUw0TFpJTlA4T2o0QkJsTXpuMUl0U01NQ2I0ejdaS0hubnJWVGVBNFJkOHRlVlZia1hVaVZmNE5UeGNiOVRR0gHDAUFVX3lxTE9jSXN4Y1Zoa1dIWkhKMEJNN1BpUTB3U0tkYjhrcTRJS29xSFhZTG91MWl2Yjl6LXhrdDh2YWZlQk0xSC1lNE1VVUgzSy1kbFhsMzhaWVNwLXAxUXZaS3lyX3NoQ3pqOF9nX1Y3NmZIVjhZdldHNUhJTVpodE5PX0hlM1NjRVdUXzRqaVJ2b19yc0RIVjZrTzVTZGRrRFM2NEFPM0ZQMDNiTnFHdTdDa1BOQzF1TVJkdDNLa0w0Zl9NcUtjQQ?oc=5
"Mace Consult focused on India infrastructure growth, digital push - Construction Week India",https://news.google.com/rss/articles/CBMirgFBVV95cUxNc0NCVGxkOHNMNmhXRFE3RTl5blIyNUpzTjEwM0hJNFNpOWpvUE9fUDEtc3U5MHIwaGJhVXNZOGdZY2xFeWVTbkRjV09qZHdwYlMwQ2FfbUZYZm5GVnl2ZjBBV0szaXJTYkhCamVoR1RkanFUQktoa0xDdWQydU1faGw5WjJBTGxFWXJWclZVRTFvTGlaVlRsaDc5dHFmUTlwRlNxMkZGOWdTbWtxdkE?oc=5
Expert Take: The future of Infrastructure Arbitration in India: Balancing reforms and policy shifts - ETLegalWorld.com,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPVHdSLVhsTGZzY0wxZlNfa25oYXlJampybkNDTVJLYW1YNFg2RmMwMkRHcHNGX0RoT29ySmV1Y2dZSDhwaFRTajNXSFU5aDlxMnVfeVE4OFJYN1JpTE1SMzY1MjFTVEpyOVV6ckw3WkdKTlFOcmFaRzd4ekM0NVRnQzBKeWNsdHlMVWJ4azBEMFlfTGNCV2JDOXBrRU4zVkp6dmFmbGJ2QkxZVE5rbGFhUVhxOUJDWEJVQTlsN3lxQVIyVzBUcXV2bExndURJaDNVME9tb3d3bjBqWmRqRy1sZmJwM3lNaWlK0gHuAUFVX3lxTFBFdTQxZTl5WVRwT0NvVEw5WjFZaGtxSjZVTW1iMy0xQWZKZHI4Q0FUMHN6Y2J3bzFXZjV4cUVGLVMycFJRV0JlamJLTmJVTWx2aE5rSE5FUUczQzg1aGxjd0Q3bTFPbEdPYWpXVHJKS0ZFSzB6Q1lIYmY1MXh0VVNBVjdSUHI5emhPUExDZTdQLTNxUzNSZ1I2MGk3N0VMSlpTMGREbUFmODkxYjRWOTdmNUNubmdTNkpWN0U2U3hObGV4LWlNWTdYeWhzTWNBTVhVOVJKdE1sNWNLdGFob0RGZGtOYnA4cGFORTBDRHc?oc=5
From Frontier to Fulcrum: Northeast India’s Indo-Pacific Opportunity - orfonline.org,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPanU5UHhqcFFQX1g1ZzV5OWppSXJvMGVNS0pGR04wYk9UX1FoZ0pJZ3o0LTlYZE0wa2UxekhMQ1EwendXUVRueE5falhRcXRHdThWUGtzOFZTTGEwQUpmRkNOZk5ZeDNQQmhVOTBsa3RFbHh4alBZZW05QXBxc2gzWU1yV0VHclk0WXVzOEJSS3ZQNjcyRGxQWWt0Q2tqb3R5WlI4aG1nbWlWQQ?oc=5
MAN Industries: Powering Global Infrastructure with India’s Advanced Pipe Manufacturing - Tube & Pipe India,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1IaHRSMGRpMkFwOHNhbkotWm5WZmNwWEI3bDBtRzRydVJxSWJHWUJaTHVEa1NZSW1GY2E1dmZwU0w2UmxWWDZ0a25OamlGMm9pakpz?oc=5
Hapag-Lloyd and Government of India sign Letter of Intent on maritime cooperation - Hapag-Lloyd,https://news.google.com/rss/articles/CBMiywFBVV95cUxNemdEd3NRcllOckdheEhIclNaRHR1VTZJaXpiY0pkR0FFUUt4bTBJQ2dkM05aRzFoeG10MERrcHZIVjNQbEhQQVV0NEs3ZHYtU0RzdHpPNGdpdWpMLS1XZUx0bDEzMUFSeWFpY0s4TlRZRWFEaUlTWHdsSmxQVFQ3WGxHbThfN1dMSVFhZmZ6cFFyRFNUb1QtZmJUVk83cXNDNk9pUVpqU2lHcGdoV3RaaDg5bW96Z252TVBlMnFRWFlHS3dJZnhWTzdlQQ?oc=5
L&T wins Orders (Major*) in India and Abroad for Power Transmission Infrastructure - Larsen & Toubro,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNeFFhVWxqaW1YQmpyTUVNOWlETXNvUjRkM1pTeFg2X0VWdFZQbjRHWnl3a2s1eUxCOFA4UFJNME1LQ1RBRThnYk5KLURPMXZ3N3Y4ZTVKRFRkUVpYUm1WTnJwVTNrM0JrN3BjUmZXUE84UmVBMmNGT0FJTWREVXV4NWI5Ujc2TFBLR0tEeTRHakY2ZFFOdHdmcU8wQjlyZWdWY1FqMGFBVEF5R3ZwbFZXdnJGOXJjX0hqVnA3LTE0eWxqcXBWcHJRS2dtYS1qaW93MUg4?oc=5
Upcoming mega expressways set to reshape India’s infrastructure landscape by 2030 - Moneycontrol.com,https://news.google.com/rss/articles/CBMi0wFBVV95cUxOaDNwQXJuWFA4Z0k0U3RyUDVEdXVkRlhkWHZQSjdwTWR5MkUyWEpSYTl1MENpTXdBUlhRVklfaGVibmhIYzZucHFTNE1XQko4QmZjQXVIMy13T24tV1NrZ2xtV09SdVk4d0JQdnZ0aWpCVnZvcWh5bVNDbUk2UGhvandEMFpJZUpyOGozUEU5MlN2Q1JYdVdEZ1lNZGJGUl90TXBjdHFBTHgtTDlCY0V5aE9JVmFua29RNW5JY1JmM0YxZUZqMzF2WncyY3Jrd1VJeXlz0gHYAUFVX3lxTE5WNjVZR0prNkVNNGg0eERybl9xeE13NFlrYVNBWkdwaklKRzZndy00dm9YMlhMTXR5T3FndDFfM3FfZ2lfYjU0RDE0ZGdKd3VlYlhBQUhsaW1SV3B6Rk9BSzlOQ2xPSzNtRkRIUURzV1V5RE9WSEhCb3RwRXhrUE1PSHhvMEFvaHhpVDBVY0p3aXYxTDJBdjl0VGR2a0lvSDNibEE1cXhQWmh6OUs0NjFLdkJnUExwUEtyRTQyMW5ZaVZLZGhOMm1oQXJDakptU20xVkhDeF94eA?oc=5
Enabling Connectivity: NHIDCL’s role in Northeast and border road development - Indian Infrastructure Magazine,https://news.google.com/rss/articles/CBMivAFBVV95cUxOVlFFQmQ3S1pkbG1aTEd2NlhxZmxaYWUzZzJLTjE1UjM4d0lyajlfY09BT2ZIekZvMlowejhLTW93cEFvdmZrX3JBS0ptUDlKN2k4T1o3Y2dVMHBHbWJJZEhFcWE1WlRXamdhM0RVaEdySXV4TTg1WDNtejYweVdwU0lQY0s4clh0YTNzUUxUdzRmYWFnZlFmcXBqVk5mNW45TGh5YlYzWHo3cDRZOVAxSkNvazAwcmVIdnJ4Mw?oc=5
India’s Infrastructure Financing Has Shed Its ‘House Of Debt’ Thanks To Diversification - thecore.in,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNT3pJOVV1SmpUSW9lbDZxNjNqSzc1ZDlmcW53REYwUWlIa1Q4UmVKVFAycmJqZDNITndpRUh0bFZ6dExfaUtfZnBhcUwtT2pkQ3JOQWhjOFpjUmlibEEtWUhIYWlHSlcwdUZvai1mdGYwMm5OX2tEc2VHYWVMbDFmX3o2cTh5MG8tME1V?oc=5
Infra projects see cost overrun of Rs 5.66 lakh cr in Feb - The Economic Times,https://news.google.com/rss/articles/CBMi1gFBVV95cUxQWkF2ZkRYdlRHajh2MkF3SFNKLVcxTGg1N2VmNDNxSmVlRldGVzFfc25Ma3dQaGRxSTVpX21LX3d4RWh3ODAtUDNxVk90QW42bnBReUVueUlxZWw3T2tpNTlWRHNNa3NqLS1TVFlfZGRwdGItY2lua2E3X280WlJkVndpdWxoRDNpR2l5dnllTGJubkp0ZUxxQnU1czFqYkdfUloxU0llTUs2U2dlWE9YUmJ4bU1pdGxoYm1VVWNsdDhSRW5FSHJzWTdXRmxoSkNUMGJNY1pn0gHbAUFVX3lxTFB4MHItLUU4T3NsRF9ZWlVBY01zalItUTdUcEhDZGZZdndDNXFySER1cUg5UnU2VXRXSmtBREM2VGhUQS0wSnZ1ZkMxNXp6SVhOM2p3WUtKSFNIdTFvS2lSVHVhVUtIRExoMjBmOG42dENXT0tsNDBzbWoxWExqc3ZMRlFuU0Z0VnJpSzhUVGt2WEVVVjdVb3ZpR2ZZR0FWLUxGbHF2a3Y2aW1oUWNxQy0wRHpvQm0tZU5XOUdZV0xHMTFIS3dqa1oyTVc3ZjF0VUwyZEg3VnhBbUZXOA?oc=5
"India's Mega Infra Push: Six Projects Including Mumbai Metro Line 11, Ladakh Tunnel And Rail Corridors Evaluated By PM GatiShakti Panel - Swarajyamag",https://news.google.com/rss/articles/CBMigAJBVV95cUxPR2dGUXZ6ZzhpVnJsS2FSYUhFWGpJd1d1S2owMmR1bnhmRDZKSzlXb1NJSVI5aEx3TlZQeV94VUFHYVpXcjFmQXNoUjRjYjVqblg4MEltcFpVRzczT1Y1Z1ZlU09YWThQUWNEYmg4RUpFMW9GMGV2bkRnRXRkVnA3ZEMxWDljUUxIQV9YQVNhT3llRXdTLVpXbDFyZWx1LWhpbndtTmRJcVdYU2Y2NEpXVWdFVlRnaUs4NVVFa21HMlVhUTlxS1hNenhkZlRvdU8zdlVKSU1nTjBWXzR3NWFpVmMzMXRkYlEtTktycmNDTGl1aEFsb0VYMlZxc3J2V3FC0gGQAkFVX3lxTFBIMkV5LTdqeGRocWJIMnozUmVtcWMxZU5SbW1ub1E1Mmd3bGgtY21zZ2wxYzU4UFE3TDVPUmlfM1k2bFRWYkFNZUloTzctcHNxQ253Vjc1UGhva1k1LUlfVnVBT3ZNSWthVENvbTA0eF92cm9LYUxnVkZmeUxzY1RVaUozTlpid2dKM2kyMkJKajkxLU1JRXRESThKcmpDbi1jOUtjQm1fbjcwQjFDVmxyN0wxdzV6Q2hYalhTR2dsN3V2SXNBVXRUUXlURkl3WldNNmlvRmJnYXlGdENZZGFuT09DaDV0OHB2anlvWDhKSlBZZzRNZVJaMGoweHlxTG1Zekh2TmNxN2p6M2dYa2hV?oc=5
"Construction Cost Guide, India – 2026 - JLL",https://news.google.com/rss/articles/CBMickFVX3lxTE4xMnFrQkd6OHE0UktTd2FaQldRT08tZ21VaVpJY3ZLNVRsTjNnb1BVdThmdHE2Z0tHZGlMU0sxQlBYc1MxMHRtYjBVb2dIR0hTcFJkU1M2LTczV2paXzRfUFljWjdYSXdfLXltdy1Vb2FCUQ?oc=5
Cabinet approves a New Era of Plug-and-Play Industrial Development through Bharat Audyogik Vikas Yojna (BHAVYA) - PM India,https://news.google.com/rss/articles/CBMi6AFBVV95cUxQcl8wTHNqSXJoWW94OGt3cFd0T3Njd0diaWpCOWpIcXNWNEV1WE5ya0hoMGV6Um9OTTd4N203QlFxOWZRNkE1LXo4QVBUU1pCZ1VfMGktNGNHOGxJWnZFbUptbk41N2hrUU9RcTdGek9IaWhrRllYalh1LUFnYWh0VDRjdTBKQW5aazkwM3A5MDNyenNudF9hUlNoUWNCYjlhT0IyeUJTNjdmUEczTkdlVm94SkFQNnQ3a281d0c1Ykh2SDdBRC00clh4MXVvUEt1aXd1Ni1PMk1NVmJFRTJjZmtHaHhsMU5C?oc=5
Northeast India: The next frontier for manufacturing & logisti... - Invest India,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSE5Ld0RIeEs0bUpaR2ZBV1RaVXotQ0NhWWExTlVSbUdCXzVMaWxmWElrcnN3a0x0QlBLcWI3T0NDTUJTZ1RQcDh6TUYxY19pQ0FENEZ4SHRVVUYyX0FpVVJhVDdpeWJiS2FwdlJRVF9fYnYwNThqZExJNTRuM2pIT2hybmtsNmFXMkZmQU1RMGFNMUw0X0pVX1AwOTRncnEzWWozdmpFRkM1S0kwMXlSZ2czQQ?oc=5
"Rs 90,000 crore rail infra projects underway in Odisha, says Ashwini Vaishnaw - India Today",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNZzdaSWxQNDJEQnpqdktCZEcyX3NuVEl6ZGNMSWhFc2I4dUF3anI2RDY1WHZINklYaF9XM0VIVVZpNnFJOXFmbXYwNDZ2V1VYcjJfQ1o5d21EMm8xbWFPdWZTb3h5RG4yOUpBSFNNUzRnNmZrejh3U0ZId19iVUNrRkhqV3c2Ykl1M3NIekxoUmlHQ3FRTU52dk9tWDFYM2lzY3lienBlTkdGa1B1M1BuOVNFV0lHTzZQejFtWUtzaDJXWjRVU3pNNmVSTzNoS1BxcDhkbXNR0gHbAUFVX3lxTE5KaUNpblB2akZHQXBfd3BIdWcxb0hoOEVIZ3BuSm80YTl1alRnM1pZNW1nZXlMV0V3MENESE1FbFVMd0IyNEc1dUdOMThLM2ctdXhFU0ZiYTVwWGcySUFwWFF0QnIzeUJiV0NsbDYzVnQ1TWhMT3VjZ1ZpY3h2cjJYaGtpaVg4MktpUHp4UXdRTm1KTU5GT1dQU1pJczNTS29fVWlqa3owQWVUSDE3dWNjQW44VjVOZlFPYXk4V2UxaWp1ZENKUlI2ZHlzS2NzZ0o1ZVFwd2o1VUFZTQ?oc=5
Ceigall India: Co Infra Arm Emerges L1 Bidder For Punjab Projects Worth ₹207 Crore - scanx.trade,https://news.google.com/rss/articles/CBMi0gFBVV95cUxOTDdLSjVpRml6VmtBT0lGa2Y5eUw5Um1QaThyMnlXSjZDSUMwWkg1N3JlSDVGenlBRVlhT1V0M19ucGhXeWpmNk9RdTJWVFNfdFh4Y3NXREtFT1NvMThUWEZJXzNNa2VWRUhNUmZTY0Y3dlJhbm0yRGhjeDV4Z3Nia0hfWDVVMDNDVlVHY0w0V2UzdXRkUVhuZmNqOUUxNXpJWWtRcXJQeENSMWtnYkwxamY1QVZPZHpiY2RtZnlIck9RbzhaWTNGR0RFZWNCazMwSmc?oc=5
Mainstreaming Disaster Resilience into Infrastructure Project Report - INSIGHTS IAS,https://news.google.com/rss/articles/CBMisgFBVV95cUxOd1JiOXV4OUxyM3A4YW1ZTW5qYXg5dTFVaTAxUUVxVnp1WVdRckZJYzhwUVVzYVEzTEtTeDdRYlNLcVRkcVJUdGJ4X2ZCQmNWRk5XbGFJQV9TTC1MTnpDYWkxajJFX1UzRkZjMjVITDc1Z1dMWXBCUGxBLTdLUjF3UWV5eU85cGtmVXJieGlWV1ZkT2JYYzBmcTJ5QXh1V3lHV1hwcXo5ZnVZQ3B2YWwwekNn?oc=5
Infra projects see cost overrun of ₹5.52 lakh crore in January - ET Infra,https://news.google.com/rss/articles/CBMiigJBVV95cUxOZjhCanRuTGVwMkRpNy05S0JiS0NHRFQ3eXFCRjFXM3piZktpRlBNRmF0VjVTVXZqWi1tWDFqSXdtT2xQUDBuT2w0dDZXWG9QaDBsdkZpQXBDNHlrTXprdnRyeDRrb2RZSGVDdlhsZlhOVkFieU14dEQwYWk5X2dla29BbVNYc0FfdlVkclM3bjE2bV9fR0hWTXlOa052bmRFS1Z6RTBLT25hd1NRS05abm4xQUhQZXViRHFiQUthd2U0bGR3aU1GMENjV0FSZ1dfem5Tejdidkk1YTJNSlphcndxWnB1OGx0QXZBWEo4WFJSUzhUMTRVeXBTQTFpSjBGcFRaNWlNc0RVUdIBjwJBVV95cUxPQTVsa29OUF9kampxQjdtcjRiY2xfb0d6TkNlMllnQlFLeEZUSGlqcHFjSTJORTVpVXN5UXFjYmpraXVzQWZQQjhPcnJmUi1rVWpUcm0tXzFwNnNESzVYSjVURndVSldaTlIyeUxhaU12QVRmdEFMSHpPMjdpdGs0UFRYRS12ZU9jcHhUOGh5aDBDQjZaN01HbC1TU2NjdUhKSWhuWnRZN3FnVGhLUnFqLXhHbmsyTmtFc3pmWENUN2xiNjBiUW1DYkp4a01pbko2R2k0NzRrc3ZtZUFaR2Z0MEJ5TUtHUUN0SG1NdDE1N0hMVWtCMm9PbG8zQmdvR2twaHdrbzJzcDlyczU2RTcw?oc=5
Building at Scale: Construction sector enters a phase of rapid execution - Indian Infrastructure Magazine,https://news.google.com/rss/articles/CBMitwFBVV95cUxPUEZGT0J3bkZHdnYybHg4NU5xa2Q3N015dFNsMDVKRjY4am1kMUJ3aWhDcGhYZE5lVG1jZWlfd0k2Q2JRYUJDOXlyTTFVZElIeEpzQ3htUmduNV9sVklEYUgzR3AzdlNETEZZNlRDQWR4bW8yNmdvcHNtQ25MU01tSWdSNnFNaVlhNkRfRVZqMVhSZTZ0dzd1aGhnQ0FGU0d3SUlDd3I4cnZjRzRkN2FWTHhZODBSOWc?oc=5
Material of Choice: Growing uptake of geosynthetics in infrastructure projects - Indian Infrastructure Magazine,https://news.google.com/rss/articles/CBMivwFBVV95cUxQSXIxUVlOa2FuZDAwS28xdFc2c2gzV01LX2xfZ0tsM00xSG5sOW1tcXg1VjROUzNJNjJIOTNOaXJZaG0tYXlVRm51SmdZTUVFbGw3dktXaGxXNlFMWE5HVExDSHJNREtOZkZVcDRCdUxRZ0NtYWN1VzJtYVRvbkthY0NzZ0tXVUpOYk42Skd5M1NLejRZRFozWmdtLVhXdF90a19CZnp4a0RjYnhIWVl5akE0M3hkT19WUnNhOFJfSQ?oc=5
InvITs: Transforming the landscape of infrastructure financing in India - ET Infra,https://news.google.com/rss/articles/CBMi4wFBVV95cUxPZC1WUUVmaTZJM2FsZHVTQllxWENVbUFGWjB0X2dkOGw0dFQxNExPa3FOcmY2Sm8zWk5lR195Z2JNcGFxSWFSd012U2V0cldKV1hzS2F0X1oyazhIcldvQUdSemZndmZnSGxnR3QxU0ZEZWpqbzRPRkF4QmNTTjZhVEpEejBiTnZvS3lwc1RjdU52WEZpbnBDbWZiVTVTYXdBcXlXblJSaUI3SkxMeUNIdFR2UXQ4enlqUEI5OTFEMUl0VkgzdVdFWmNpMERIQi1fUy14Y09tMTFuZV9wT3o0dGJuY9IB6AFBVV95cUxOeTh4TE1SVXBIdUM4MS1uNE5zSDJLUmQ3QnpTQlFSb0VsaHE1aHFKWGVrY01FQXFoZW1aUmJydVdwRFdkRlJya0ZtRDVMSWx0YmJtQU1mRW1ReGstQS1ibFNYTnF1N040ejNSU2hhVm43RHQxNTctVG9FTWRIcDBLZUtzTVRPRUJlNVZXOHFCdlBnd3VHMHMxbFFFaHhSQ0g5MjNjdG9uRVpNT1BFWFp0MXAtd3hjcjdxUDdEOGtkc0hvMS1NU2J3TXJfMVV3eDl0VHJFR1FISUdQck1MNVAxZFNCazc4MjNj?oc=5
Cabinet approves six infra projects worth ₹8.8 lakh crore: Ashwini Vaishnaw - Fortune India,https://news.google.com/rss/articles/CBMitAFBVV95cUxNWEYtVU9UQ0hMX3VvV1M2VmMzYVh1TFJSNnZmanliVnFmM0FKbURjVGZHQlp4YUwxM3I3Z1VIQWZ1dkZFcWxxTnR4QmlGTHFadm5OQWRLMGViYzFFal9KR015Si1UejBWU0dRMG56UWlITXZxbzd3clJ3Nk1PZTBEUHFvamljYUhLMVJoaVVZSDZINFJxSzJtdkE4c093cVcwY1Qzb1U4WTRhUFo1dEh2RkhEZDDSAcIBQVVfeXFMTUVYMDlkNks5SEc3RnRPOWhCWi1BRjQ0T21mcmMzR0pncDh4UmRFa0l6enZQNDFmSENpV3UxVzBsT2lCYXY5MUJ5cVV1czdVN3NvYjFQUDRvRzM3M3U4YWFUVUtfUTlyOC1lZjhFN3NpdDNTZjRJMXlVMUdmM2ZaM3prNXFXZ1oyVmlhNFhuYlFGNXNBclpCcEw0cnRLYnYzVEZxLTc4a2JPeEJHbnZuZ0RfZERHTFZNd2FJelEwSGVWQVE?oc=5
"India: World Bank Approves Three Projects in Assam State to Increase Access to Markets, Jobs and Services - World Bank Group",https://news.google.com/rss/articles/CBMi8AFBVV95cUxPVDduMURieEFJbURLMG9ObDByb241YXloQldqb1ExRTVtWEJWVk1KdTlLa0cwcTk0SHV4N3NMbFZISG80WjFkUy02VWpNT19OM3hQZE9rTGxHQTItLVRXUzFQdkZqSDhISnlheGxGUks2MFlOR3FybnJ6OEVDYWZpMmJ3XzFyejM0RFpRdmV1WUdlUTBIdmg5TFBTXzhtMmdFVmc4aUxzaXlEZTNOdm04ZDkzZTVWc2VrVGZaeWVGOWxlM0xLTkF1SU9TYXB1NjVidEhndlJPOG91V3BQcHl1WHBiU01YdV9oWXlDMjg2RTY?oc=5
